year,month,date_of_month,day_of_week,births,date
2010,11,6,6,8126,11/6/2010
2010,11,7,7,7251,11/7/2010
2010,11,8,1,12023,11/8/2010
2010,11,9,2,12889,11/9/2010
2010,11,10,3,12671,11/10/2010
2010,11,11,4,12773,11/11/2010
2010,11,12,5,12090,11/12/2010
2010,11,13,6,8115,11/13/2010
2010,11,14,7,7120,11/14/2010
2010,11,15,1,12163,11/15/2010
2010,11,16,2,13205,11/16/2010
2010,11,17,3,12710,11/17/2010
2010,11,18,4,13025,11/18/2010
2010,11,19,5,12634,11/19/2010
2010,11,20,6,8511,11/20/2010
2010,11,21,7,7285,11/21/2010
2010,11,22,1,13195,11/22/2010
2010,11,23,2,13762,11/23/2010
2010,11,24,3,11964,11/24/2010
2010,11,25,4,7162,11/25/2010
2010,11,26,5,8689,11/26/2010
2010,11,27,6,7526,11/27/2010
2010,11,28,7,7217,11/28/2010
2010,11,29,1,12430,11/29/2010
2010,11,30,2,13445,11/30/2010
2010,12,1,3,13107,12/1/2010
2010,12,2,4,12982,12/2/2010
2010,12,3,5,12288,12/3/2010
2010,12,4,6,7881,12/4/2010
2010,12,5,7,7122,12/5/2010
2010,12,6,1,11749,12/6/2010
2010,12,7,2,12833,12/7/2010
2010,12,8,3,12462,12/8/2010
2010,12,9,4,12364,12/9/2010
2010,12,10,5,12351,12/10/2010
2010,12,11,6,8142,12/11/2010
2010,12,12,7,7134,12/12/2010
2010,12,13,1,11721,12/13/2010
2010,12,14,2,12981,12/14/2010
2010,12,15,3,12962,12/15/2010
2010,12,16,4,12975,12/16/2010
2010,12,17,5,12829,12/17/2010
2010,12,18,6,8470,12/18/2010
2010,12,19,7,7257,12/19/2010
2010,12,20,1,13280,12/20/2010
2010,12,21,2,14255,12/21/2010
2010,12,22,3,13029,12/22/2010
2010,12,23,4,11237,12/23/2010
2010,12,24,5,7532,12/24/2010
2010,12,25,6,6159,12/25/2010
2010,12,26,7,6796,12/26/2010
2010,12,27,1,12231,12/27/2010
2010,12,28,2,13654,12/28/2010
2010,12,29,3,13441,12/29/2010
2010,12,30,4,13272,12/30/2010
2010,12,31,5,9751,12/31/2010
2011,1,1,6,7254,1/1/2011
2011,1,2,7,6540,1/2/2011
2011,1,3,1,11143,1/3/2011
2011,1,4,2,12599,1/4/2011
2011,1,5,3,11933,1/5/2011
2011,1,6,4,12143,1/6/2011
2011,1,7,5,12044,1/7/2011
2011,1,8,6,7840,1/8/2011
2011,1,9,7,6933,1/9/2011
2011,1,10,1,11093,1/10/2011
2011,1,11,2,13222,1/11/2011
2011,1,12,3,11950,1/12/2011
2011,1,13,4,11813,1/13/2011
2011,1,14,5,12114,1/14/2011
2011,1,15,6,7810,1/15/2011
2011,1,16,7,7046,1/16/2011
2011,1,17,1,10969,1/17/2011
2011,1,18,2,12298,1/18/2011
2011,1,19,3,12271,1/19/2011
2011,1,20,4,12382,1/20/2011
2011,1,21,5,12035,1/21/2011
2011,1,22,6,7895,1/22/2011
2011,1,23,7,7005,1/23/2011
2011,1,24,1,11616,1/24/2011
2011,1,25,2,12692,1/25/2011
2011,1,26,3,12174,1/26/2011
2011,1,27,4,12026,1/27/2011
2011,1,28,5,11814,1/28/2011
2011,1,29,6,7808,1/29/2011
2011,1,30,7,6888,1/30/2011
2011,1,31,1,11495,1/31/2011
2011,2,1,2,12498,2/1/2011
2011,2,2,3,11954,2/2/2011
2011,2,3,4,11917,2/3/2011
2011,2,4,5,11962,2/4/2011
2011,2,5,6,8070,2/5/2011
2011,2,6,7,7109,2/6/2011
2011,2,7,1,11873,2/7/2011
2011,2,8,2,12764,2/8/2011
2011,2,9,3,11880,2/9/2011
2011,2,10,4,12078,2/10/2011
2011,2,11,5,12029,2/11/2011
2011,2,12,6,8086,2/12/2011
2011,2,13,7,6853,2/13/2011
2011,2,14,1,12111,2/14/2011
2011,2,15,2,12863,2/15/2011
2011,2,16,3,12396,2/16/2011
2011,2,17,4,12399,2/17/2011
2011,2,18,5,12328,2/18/2011
2011,2,19,6,7969,2/19/2011
2011,2,20,7,7056,2/20/2011
2011,2,21,1,10757,2/21/2011
2011,2,22,2,12601,2/22/2011
2011,2,23,3,12232,2/23/2011
2011,2,24,4,12129,2/24/2011
2011,2,25,5,11945,2/25/2011
2011,2,26,6,7919,2/26/2011
2011,2,27,7,6989,2/27/2011
2011,2,28,1,11160,2/28/2011
2011,3,1,2,12530,3/1/2011
2011,3,2,3,12149,3/2/2011
2011,3,3,4,12172,3/3/2011
2011,3,4,5,11842,3/4/2011
2011,3,5,6,7825,3/5/2011
2011,3,6,7,6950,3/6/2011
2011,3,7,1,11490,3/7/2011
2011,3,8,2,12254,3/8/2011
2011,3,9,3,12119,3/9/2011
2011,3,10,4,11921,3/10/2011
2011,3,11,5,11989,3/11/2011
2011,3,12,6,7897,3/12/2011
2011,3,13,7,6557,3/13/2011
2011,3,14,1,11275,3/14/2011
2011,3,15,2,12191,3/15/2011
2011,3,16,3,11880,3/16/2011
2011,3,17,4,12192,3/17/2011
2011,3,18,5,11682,3/18/2011
2011,3,19,6,7786,3/19/2011
2011,3,20,7,7024,3/20/2011
2011,3,21,1,11794,3/21/2011
2011,3,22,2,12462,3/22/2011
2011,3,23,3,12050,3/23/2011
2011,3,24,4,12062,3/24/2011
2011,3,25,5,11854,3/25/2011
2011,3,26,6,7658,3/26/2011
2011,3,27,7,6871,3/27/2011
2011,3,28,1,11489,3/28/2011
2011,3,29,2,12279,3/29/2011
2011,3,30,3,12022,3/30/2011
2011,3,31,4,12173,3/31/2011
2011,4,1,5,11264,4/1/2011
2011,4,2,6,8102,4/2/2011
2011,4,3,7,7028,4/3/2011
2011,4,4,1,11772,4/4/2011
2011,4,5,2,12387,4/5/2011
2011,4,6,3,11858,4/6/2011
2011,4,7,4,12330,4/7/2011
2011,4,8,5,11904,4/8/2011
2011,4,9,6,7840,4/9/2011
2011,4,10,7,6861,4/10/2011
2011,4,11,1,11711,4/11/2011
2011,4,12,2,12320,4/12/2011
2011,4,13,3,11671,4/13/2011
2011,4,14,4,12349,4/14/2011
2011,4,15,5,11964,4/15/2011
2011,4,16,6,7683,4/16/2011
2011,4,17,7,6939,4/17/2011
2011,4,18,1,11681,4/18/2011
2011,4,19,2,12564,4/19/2011
2011,4,20,3,12216,4/20/2011
2011,4,21,4,12276,4/21/2011
2011,4,22,5,11113,4/22/2011
2011,4,23,6,7524,4/23/2011
2011,4,24,7,6570,4/24/2011
2011,4,25,1,11427,4/25/2011
2011,4,26,2,12563,4/26/2011
2011,4,27,3,12007,4/27/2011
2011,4,28,4,12180,4/28/2011
2011,4,29,5,11456,4/29/2011
2011,4,30,6,7665,4/30/2011
2011,5,1,7,6926,5/1/2011
2011,5,2,1,11595,5/2/2011
2011,5,3,2,12299,5/3/2011
2011,5,4,3,11984,5/4/2011
2011,5,5,4,12055,5/5/2011
2011,5,6,5,11824,5/6/2011
2011,5,7,6,7919,5/7/2011
2011,5,8,7,6972,5/8/2011
2011,5,9,1,11511,5/9/2011
2011,5,10,2,12578,5/10/2011
2011,5,11,3,12464,5/11/2011
2011,5,12,4,12203,5/12/2011
2011,5,13,5,11125,5/13/2011
2011,5,14,6,7854,5/14/2011
2011,5,15,7,7061,5/15/2011
2011,5,16,1,11899,5/16/2011
2011,5,17,2,12819,5/17/2011
2011,5,18,3,12387,5/18/2011
2011,5,19,4,12222,5/19/2011
2011,5,20,5,12011,5/20/2011
2011,5,21,6,7934,5/21/2011
2011,5,22,7,7257,5/22/2011
2011,5,23,1,11896,5/23/2011
2011,5,24,2,12851,5/24/2011
2011,5,25,3,12715,5/25/2011
2011,5,26,4,12822,5/26/2011
2011,5,27,5,12379,5/27/2011
2011,5,28,6,8276,5/28/2011
2011,5,29,7,7145,5/29/2011
2011,5,30,1,7492,5/30/2011
2011,5,31,2,12192,5/31/2011
2011,6,1,3,13446,6/1/2011
2011,6,2,4,13258,6/2/2011
2011,6,3,5,12680,6/3/2011
2011,6,4,6,8398,6/4/2011
2011,6,5,7,7261,6/5/2011
2011,6,6,1,11934,6/6/2011
2011,6,7,2,12629,6/7/2011
2011,6,8,3,12660,6/8/2011
2011,6,9,4,12471,6/9/2011
2011,6,10,5,12279,6/10/2011
2011,6,11,6,8091,6/11/2011
2011,6,12,7,7314,6/12/2011
2011,6,13,1,11744,6/13/2011
2011,6,14,2,12841,6/14/2011
2011,6,15,3,12681,6/15/2011
2011,6,16,4,12990,6/16/2011
2011,6,17,5,12463,6/17/2011
2011,6,18,6,8498,6/18/2011
2011,6,19,7,7344,6/19/2011
2011,6,20,1,12045,6/20/2011
2011,6,21,2,13143,6/21/2011
2011,6,22,3,13017,6/22/2011
2011,6,23,4,12681,6/23/2011
2011,6,24,5,12504,6/24/2011
2011,6,25,6,8351,6/25/2011
2011,6,26,7,7140,6/26/2011
2011,6,27,1,12344,6/27/2011
2011,6,28,2,13234,6/28/2011
2011,6,29,3,13002,6/29/2011
2011,6,30,4,13194,6/30/2011
2011,7,1,5,13392,7/1/2011
2011,7,2,6,8510,7/2/2011
2011,7,3,7,7489,7/3/2011
2011,7,4,1,7541,7/4/2011
2011,7,5,2,12751,7/5/2011
2011,7,6,3,13950,7/6/2011
2011,7,7,4,14200,7/7/2011
2011,7,8,5,13363,7/8/2011
2011,7,9,6,8845,7/9/2011
2011,7,10,7,7635,7/10/2011
2011,7,11,1,12617,7/11/2011
2011,7,12,2,13392,7/12/2011
2011,7,13,3,12900,7/13/2011
2011,7,14,4,13278,7/14/2011
2011,7,15,5,13097,7/15/2011
2011,7,16,6,8534,7/16/2011
2011,7,17,7,7637,7/17/2011
2011,7,18,1,12414,7/18/2011
2011,7,19,2,13156,7/19/2011
2011,7,20,3,13219,7/20/2011
2011,7,21,4,13262,7/21/2011
2011,7,22,5,12777,7/22/2011
2011,7,23,6,8671,7/23/2011
2011,7,24,7,7351,7/24/2011
2011,7,25,1,12126,7/25/2011
2011,7,26,2,13270,7/26/2011
2011,7,27,3,13023,7/27/2011
2011,7,28,4,13152,7/28/2011
2011,7,29,5,12501,7/29/2011
2011,7,30,6,8338,7/30/2011
2011,7,31,7,7450,7/31/2011
2011,8,1,1,12546,8/1/2011
2011,8,2,2,13491,8/2/2011
2011,8,3,3,13164,8/3/2011
2011,8,4,4,13031,8/4/2011
2011,8,5,5,12848,8/5/2011
2011,8,6,6,8567,8/6/2011
2011,8,7,7,7605,8/7/2011
2011,8,8,1,12505,8/8/2011
2011,8,9,2,13360,8/9/2011
2011,8,10,3,13160,8/10/2011
2011,8,11,4,13092,8/11/2011
2011,8,12,5,12978,8/12/2011
2011,8,13,6,8448,8/13/2011
2011,8,14,7,7470,8/14/2011
2011,8,15,1,12756,8/15/2011
2011,8,16,2,13576,8/16/2011
2011,8,17,3,13267,8/17/2011
2011,8,18,4,13150,8/18/2011
2011,8,19,5,12900,8/19/2011
2011,8,20,6,8572,8/20/2011
2011,8,21,7,7493,8/21/2011
2011,8,22,1,12286,8/22/2011
2011,8,23,2,13422,8/23/2011
2011,8,24,3,12986,8/24/2011
2011,8,25,4,13046,8/25/2011
2011,8,26,5,12910,8/26/2011
2011,8,27,6,8700,8/27/2011
2011,8,28,7,7633,8/28/2011
2011,8,29,1,12281,8/29/2011
2011,8,30,2,13561,8/30/2011
2011,8,31,3,13390,8/31/2011
2011,9,1,4,13723,9/1/2011
2011,9,2,5,13224,9/2/2011
2011,9,3,6,8588,9/3/2011
2011,9,4,7,7399,9/4/2011
2011,9,5,1,7770,9/5/2011
2011,9,6,2,12892,9/6/2011
2011,9,7,3,14234,9/7/2011
2011,9,8,4,13544,9/8/2011
2011,9,9,5,13537,9/9/2011
2011,9,10,6,9115,9/10/2011
2011,9,11,7,7501,9/11/2011
2011,9,12,1,12770,9/12/2011
2011,9,13,2,13205,9/13/2011
2011,9,14,3,13590,9/14/2011
2011,9,15,4,13583,9/15/2011
2011,9,16,5,13322,9/16/2011
2011,9,17,6,8792,9/17/2011
2011,9,18,7,7724,9/18/2011
2011,9,19,1,12818,9/19/2011
2011,9,20,2,13648,9/20/2011
2011,9,21,3,13138,9/21/2011
2011,9,22,4,13157,9/22/2011
2011,9,23,5,13062,9/23/2011
2011,9,24,6,8496,9/24/2011
2011,9,25,7,7609,9/25/2011
2011,9,26,1,12719,9/26/2011
2011,9,27,2,13455,9/27/2011
2011,9,28,3,12815,9/28/2011
2011,9,29,4,12813,9/29/2011
2011,9,30,5,12419,9/30/2011
2011,10,1,6,8506,10/1/2011
2011,10,2,7,7419,10/2/2011
2011,10,3,1,12310,10/3/2011
2011,10,4,2,12924,10/4/2011
2011,10,5,3,12748,10/5/2011
2011,10,6,4,12744,10/6/2011
2011,10,7,5,12195,10/7/2011
2011,10,8,6,8206,10/8/2011
2011,10,9,7,7160,10/9/2011
2011,10,10,1,11839,10/10/2011
2011,10,11,2,12865,10/11/2011
2011,10,12,3,12581,10/12/2011
2011,10,13,4,12201,10/13/2011
2011,10,14,5,12065,10/14/2011
2011,10,15,6,8043,10/15/2011
2011,10,16,7,7145,10/16/2011
2011,10,17,1,11803,10/17/2011
2011,10,18,2,12819,10/18/2011
2011,10,19,3,12605,10/19/2011
2011,10,20,4,12536,10/20/2011
2011,10,21,5,11936,10/21/2011
2011,10,22,6,7899,10/22/2011
2011,10,23,7,7104,10/23/2011
2011,10,24,1,11773,10/24/2011
2011,10,25,2,12672,10/25/2011
2011,10,26,3,12085,10/26/2011
2011,10,27,4,12390,10/27/2011
2011,10,28,5,12049,10/28/2011
2011,10,29,6,7812,10/29/2011
2011,10,30,7,6870,10/30/2011
2011,10,31,1,9828,10/31/2011
2011,11,1,2,13632,11/1/2011
2011,11,2,3,12657,11/2/2011
2011,11,3,4,12310,11/3/2011
2011,11,4,5,11965,11/4/2011
2011,11,5,6,8045,11/5/2011
2011,11,6,7,7236,11/6/2011
2011,11,7,1,11574,11/7/2011
2011,11,8,2,12300,11/8/2011
2011,11,9,3,11990,11/9/2011
2011,11,10,4,11978,11/10/2011
2011,11,11,5,14392,11/11/2011
2011,11,12,6,8087,11/12/2011
2011,11,13,7,6877,11/13/2011
2011,11,14,1,11590,11/14/2011
2011,11,15,2,12676,11/15/2011
2011,11,16,3,12433,11/16/2011
2011,11,17,4,12461,11/17/2011
2011,11,18,5,12424,11/18/2011
2011,11,19,6,8042,11/19/2011
2011,11,20,7,7218,11/20/2011
2011,11,21,1,12929,11/21/2011
2011,11,22,2,13415,11/22/2011
2011,11,23,3,11775,11/23/2011
2011,11,24,4,6894,11/24/2011
2011,11,25,5,8618,11/25/2011
2011,11,26,6,7512,11/26/2011
2011,11,27,7,6879,11/27/2011
2011,11,28,1,12410,11/28/2011
2011,11,29,2,13204,11/29/2011
2011,11,30,3,12584,11/30/2011
2011,12,1,4,12716,12/1/2011
2011,12,2,5,11853,12/2/2011
2011,12,3,6,7895,12/3/2011
2011,12,4,7,6957,12/4/2011
2011,12,5,1,11622,12/5/2011
2011,12,6,2,12477,12/6/2011
2011,12,7,3,12119,12/7/2011
2011,12,8,4,12024,12/8/2011
2011,12,9,5,11565,12/9/2011
2011,12,10,6,7658,12/10/2011
2011,12,11,7,6832,12/11/2011
2011,12,12,1,12087,12/12/2011
2011,12,13,2,12592,12/13/2011
2011,12,14,3,12632,12/14/2011
2011,12,15,4,12506,12/15/2011
2011,12,16,5,12211,12/16/2011
2011,12,17,6,7941,12/17/2011
2011,12,18,7,6876,12/18/2011
2011,12,19,1,12708,12/19/2011
2011,12,20,2,13640,12/20/2011
2011,12,21,3,13227,12/21/2011
2011,12,22,4,12215,12/22/2011
2011,12,23,5,10017,12/23/2011
2011,12,24,6,6688,12/24/2011
2011,12,25,7,5728,12/25/2011
2011,12,26,1,8039,12/26/2011
2011,12,27,2,12475,12/27/2011
2011,12,28,3,13478,12/28/2011
2011,12,29,4,12985,12/29/2011
2011,12,30,5,12434,12/30/2011
2011,12,31,6,8035,12/31/2011
2012,1,1,7,6629,1/1/2012
2012,1,2,1,7821,1/2/2012
2012,1,3,2,11324,1/3/2012
2012,1,4,3,12075,1/4/2012
2012,1,5,4,12171,1/5/2012
2012,1,6,5,11920,1/6/2012
2012,1,7,6,7783,1/7/2012
2012,1,8,7,6887,1/8/2012
2012,1,9,1,11248,1/9/2012
2012,1,10,2,11939,1/10/2012
2012,1,11,3,11860,1/11/2012
2012,1,12,4,12391,1/12/2012
2012,1,13,5,11380,1/13/2012
2012,1,14,6,7901,1/14/2012
2012,1,15,7,6899,1/15/2012
2012,1,16,1,10707,1/16/2012
2012,1,17,2,12175,1/17/2012
2012,1,18,3,11981,1/18/2012
2012,1,19,4,11997,1/19/2012
2012,1,20,5,11914,1/20/2012
2012,1,21,6,7948,1/21/2012
2012,1,22,7,6816,1/22/2012
2012,1,23,1,11464,1/23/2012
2012,1,24,2,12356,1/24/2012
2012,1,25,3,11692,1/25/2012
2012,1,26,4,12003,1/26/2012
2012,1,27,5,11648,1/27/2012
2012,1,28,6,7827,1/28/2012
2012,1,29,7,6733,1/29/2012
2012,1,30,1,11253,1/30/2012
2012,1,31,2,11919,1/31/2012
2012,2,1,3,11916,2/1/2012
2012,2,2,4,12135,2/2/2012
2012,2,3,5,11826,2/3/2012
2012,2,4,6,7833,2/4/2012
2012,2,5,7,6733,2/5/2012
2012,2,6,1,11229,2/6/2012
2012,2,7,2,12310,2/7/2012
2012,2,8,3,11946,2/8/2012
2012,2,9,4,11862,2/9/2012
2012,2,10,5,11981,2/10/2012
2012,2,11,6,7895,2/11/2012
2012,2,12,7,7012,2/12/2012
2012,2,13,1,11023,2/13/2012
2012,2,14,2,12708,2/14/2012
2012,2,15,3,12250,2/15/2012
2012,2,16,4,12376,2/16/2012
2012,2,17,5,11985,2/17/2012
2012,2,18,6,7818,2/18/2012
2012,2,19,7,6905,2/19/2012
2012,2,20,1,10837,2/20/2012
2012,2,21,2,12125,2/21/2012
2012,2,22,3,12436,2/22/2012
2012,2,23,4,12045,2/23/2012
2012,2,24,5,11802,2/24/2012
2012,2,25,6,7842,2/25/2012
2012,2,26,7,6707,2/26/2012
2012,2,27,1,11475,2/27/2012
2012,2,28,2,12208,2/28/2012
2012,2,29,3,11042,2/29/2012
2012,3,1,4,12519,3/1/2012
2012,3,2,5,11789,3/2/2012
2012,3,3,6,8010,3/3/2012
2012,3,4,7,7021,3/4/2012
2012,3,5,1,11391,3/5/2012
2012,3,6,2,12076,3/6/2012
2012,3,7,3,11972,3/7/2012
2012,3,8,4,11985,3/8/2012
2012,3,9,5,11817,3/9/2012
2012,3,10,6,7691,3/10/2012
2012,3,11,7,6497,3/11/2012
2012,3,12,1,11571,3/12/2012
2012,3,13,2,11779,3/13/2012
2012,3,14,3,11797,3/14/2012
2012,3,15,4,11783,3/15/2012
2012,3,16,5,11608,3/16/2012
2012,3,17,6,8066,3/17/2012
2012,3,18,7,6918,3/18/2012
2012,3,19,1,11578,3/19/2012
2012,3,20,2,12338,3/20/2012
2012,3,21,3,12056,3/21/2012
2012,3,22,4,11925,3/22/2012
2012,3,23,5,11816,3/23/2012
2012,3,24,6,7893,3/24/2012
2012,3,25,7,6915,3/25/2012
2012,3,26,1,11474,3/26/2012
2012,3,27,2,12245,3/27/2012
2012,3,28,3,12035,3/28/2012
2012,3,29,4,11864,3/29/2012
2012,3,30,5,11834,3/30/2012
2012,3,31,6,7860,3/31/2012
2012,4,1,7,6909,4/1/2012
2012,4,2,1,11647,4/2/2012
2012,4,3,2,12273,4/3/2012
2012,4,4,3,12307,4/4/2012
2012,4,5,4,11986,4/5/2012
2012,4,6,5,10955,4/6/2012
2012,4,7,6,7384,4/7/2012
2012,4,8,7,6545,4/8/2012
2012,4,9,1,11237,4/9/2012
2012,4,10,2,12179,4/10/2012
2012,4,11,3,11635,4/11/2012
2012,4,12,4,12050,4/12/2012
2012,4,13,5,10910,4/13/2012
2012,4,14,6,7699,4/14/2012
2012,4,15,7,6951,4/15/2012
2012,4,16,1,11536,4/16/2012
2012,4,17,2,12240,4/17/2012
2012,4,18,3,11850,4/18/2012
2012,4,19,4,11583,4/19/2012
2012,4,20,5,11608,4/20/2012
2012,4,21,6,7757,4/21/2012
2012,4,22,7,6843,4/22/2012
2012,4,23,1,11297,4/23/2012
2012,4,24,2,12191,4/24/2012
2012,4,25,3,11765,4/25/2012
2012,4,26,4,11871,4/26/2012
2012,4,27,5,11226,4/27/2012
2012,4,28,6,7590,4/28/2012
2012,4,29,7,6713,4/29/2012
2012,4,30,1,11381,4/30/2012
2012,5,1,2,12470,5/1/2012
2012,5,2,3,12095,5/2/2012
2012,5,3,4,11804,5/3/2012
2012,5,4,5,11488,5/4/2012
2012,5,5,6,7634,5/5/2012
2012,5,6,7,6868,5/6/2012
2012,5,7,1,11424,5/7/2012
2012,5,8,2,12158,5/8/2012
2012,5,9,3,11749,5/9/2012
2012,5,10,4,11825,5/10/2012
2012,5,11,5,11683,5/11/2012
2012,5,12,6,7751,5/12/2012
2012,5,13,7,6909,5/13/2012
2012,5,14,1,11763,5/14/2012
2012,5,15,2,12565,5/15/2012
2012,5,16,3,12199,5/16/2012
2012,5,17,4,12048,5/17/2012
2012,5,18,5,11771,5/18/2012
2012,5,19,6,7914,5/19/2012
2012,5,20,7,7202,5/20/2012
2012,5,21,1,11919,5/21/2012
2012,5,22,2,12601,5/22/2012
2012,5,23,3,12649,5/23/2012
2012,5,24,4,12414,5/24/2012
2012,5,25,5,12350,5/25/2012
2012,5,26,6,7921,5/26/2012
2012,5,27,7,7015,5/27/2012
2012,5,28,1,7532,5/28/2012
2012,5,29,2,12307,5/29/2012
2012,5,30,3,13194,5/30/2012
2012,5,31,4,12686,5/31/2012
2012,6,1,5,12623,6/1/2012
2012,6,2,6,8040,6/2/2012
2012,6,3,7,7075,6/3/2012
2012,6,4,1,12011,6/4/2012
2012,6,5,2,12424,6/5/2012
2012,6,6,3,12410,6/6/2012
2012,6,7,4,12305,6/7/2012
2012,6,8,5,12145,6/8/2012
2012,6,9,6,8293,6/9/2012
2012,6,10,7,7131,6/10/2012
2012,6,11,1,11700,6/11/2012
2012,6,12,2,12892,6/12/2012
2012,6,13,3,11999,6/13/2012
2012,6,14,4,12626,6/14/2012
2012,6,15,5,12278,6/15/2012
2012,6,16,6,8213,6/16/2012
2012,6,17,7,7316,6/17/2012
2012,6,18,1,12028,6/18/2012
2012,6,19,2,12767,6/19/2012
2012,6,20,3,12674,6/20/2012
2012,6,21,4,12713,6/21/2012
2012,6,22,5,12370,6/22/2012
2012,6,23,6,8141,6/23/2012
2012,6,24,7,7246,6/24/2012
2012,6,25,1,12091,6/25/2012
2012,6,26,2,12950,6/26/2012
2012,6,27,3,12545,6/27/2012
2012,6,28,4,12994,6/28/2012
2012,6,29,5,12462,6/29/2012
2012,6,30,6,8323,6/30/2012
2012,7,1,7,7550,7/1/2012
2012,7,2,1,12837,7/2/2012
2012,7,3,2,13752,7/3/2012
2012,7,4,3,9296,7/4/2012
2012,7,5,4,12618,7/5/2012
2012,7,6,5,12804,7/6/2012
2012,7,7,6,8952,7/7/2012
2012,7,8,7,7541,7/8/2012
2012,7,9,1,12333,7/9/2012
2012,7,10,2,13527,7/10/2012
2012,7,11,3,13024,7/11/2012
2012,7,12,4,12787,7/12/2012
2012,7,13,5,12109,7/13/2012
2012,7,14,6,8657,7/14/2012
2012,7,15,7,7559,7/15/2012
2012,7,16,1,12380,7/16/2012
2012,7,17,2,13318,7/17/2012
2012,7,18,3,12865,7/18/2012
2012,7,19,4,12798,7/19/2012
2012,7,20,5,12503,7/20/2012
2012,7,21,6,8611,7/21/2012
2012,7,22,7,7531,7/22/2012
2012,7,23,1,12553,7/23/2012
2012,7,24,2,13390,7/24/2012
2012,7,25,3,13045,7/25/2012
2012,7,26,4,13056,7/26/2012
2012,7,27,5,12785,7/27/2012
2012,7,28,6,8493,7/28/2012
2012,7,29,7,7550,7/29/2012
2012,7,30,1,12061,7/30/2012
2012,7,31,2,13187,7/31/2012
2012,8,1,3,12976,8/1/2012
2012,8,2,4,13006,8/2/2012
2012,8,3,5,12743,8/3/2012
2012,8,4,6,8786,8/4/2012
2012,8,5,7,7693,8/5/2012
2012,8,6,1,12671,8/6/2012
2012,8,7,2,13316,8/7/2012
2012,8,8,3,13204,8/8/2012
2012,8,9,4,13179,8/9/2012
2012,8,10,5,12898,8/10/2012
2012,8,11,6,8602,8/11/2012
2012,8,12,7,7630,8/12/2012
2012,8,13,1,12126,8/13/2012
2012,8,14,2,13788,8/14/2012
2012,8,15,3,13391,8/15/2012
2012,8,16,4,13361,8/16/2012
2012,8,17,5,12913,8/17/2012
2012,8,18,6,8678,8/18/2012
2012,8,19,7,7678,8/19/2012
2012,8,20,1,12580,8/20/2012
2012,8,21,2,13239,8/21/2012
2012,8,22,3,12973,8/22/2012
2012,8,23,4,12889,8/23/2012
2012,8,24,5,13114,8/24/2012
2012,8,25,6,8653,8/25/2012
2012,8,26,7,7629,8/26/2012
2012,8,27,1,12533,8/27/2012
2012,8,28,2,13674,8/28/2012
2012,8,29,3,12968,8/29/2012
2012,8,30,4,13323,8/30/2012
2012,8,31,5,13287,8/31/2012
2012,9,1,6,8967,9/1/2012
2012,9,2,7,7817,9/2/2012
2012,9,3,1,8030,9/3/2012
2012,9,4,2,12941,9/4/2012
2012,9,5,3,13991,9/5/2012
2012,9,6,4,13709,9/6/2012
2012,9,7,5,13841,9/7/2012
2012,9,8,6,8987,9/8/2012
2012,9,9,7,7930,9/9/2012
2012,9,10,1,12853,9/10/2012
2012,9,11,2,12543,9/11/2012
2012,9,12,3,13653,9/12/2012
2012,9,13,4,13396,9/13/2012
2012,9,14,5,13529,9/14/2012
2012,9,15,6,9094,9/15/2012
2012,9,16,7,7867,9/16/2012
2012,9,17,1,12960,9/17/2012
2012,9,18,2,13628,9/18/2012
2012,9,19,3,13490,9/19/2012
2012,9,20,4,13524,9/20/2012
2012,9,21,5,13174,9/21/2012
2012,9,22,6,8899,9/22/2012
2012,9,23,7,8007,9/23/2012
2012,9,24,1,12748,9/24/2012
2012,9,25,2,13533,9/25/2012
2012,9,26,3,13100,9/26/2012
2012,9,27,4,13159,9/27/2012
2012,9,28,5,12661,9/28/2012
2012,9,29,6,8695,9/29/2012
2012,9,30,7,7607,9/30/2012
2012,10,1,1,12537,10/1/2012
2012,10,2,2,13293,10/2/2012
2012,10,3,3,12900,10/3/2012
2012,10,4,4,12785,10/4/2012
2012,10,5,5,12521,10/5/2012
2012,10,6,6,8333,10/6/2012
2012,10,7,7,7367,10/7/2012
2012,10,8,1,11711,10/8/2012
2012,10,9,2,12692,10/9/2012
2012,10,10,3,12597,10/10/2012
2012,10,11,4,13705,10/11/2012
2012,10,12,5,12349,10/12/2012
2012,10,13,6,8153,10/13/2012
2012,10,14,7,7408,10/14/2012
2012,10,15,1,12347,10/15/2012
2012,10,16,2,12888,10/16/2012
2012,10,17,3,12752,10/17/2012
2012,10,18,4,12604,10/18/2012
2012,10,19,5,12367,10/19/2012
2012,10,20,6,8365,10/20/2012
2012,10,21,7,7279,10/21/2012
2012,10,22,1,12260,10/22/2012
2012,10,23,2,12923,10/23/2012
2012,10,24,3,12610,10/24/2012
2012,10,25,4,12769,10/25/2012
2012,10,26,5,11989,10/26/2012
2012,10,27,6,8127,10/27/2012
2012,10,28,7,7362,10/28/2012
2012,10,29,1,11957,10/29/2012
2012,10,30,2,12011,10/30/2012
2012,10,31,3,11012,10/31/2012
2012,11,1,4,13042,11/1/2012
2012,11,2,5,12692,11/2/2012
2012,11,3,6,8224,11/3/2012
2012,11,4,7,7436,11/4/2012
2012,11,5,1,11885,11/5/2012
2012,11,6,2,12690,11/6/2012
2012,11,7,3,12536,11/7/2012
2012,11,8,4,12386,11/8/2012
2012,11,9,5,12374,11/9/2012
